weather,source,seed,k,method,R2,zero,within,gap,recovery,gain_a
nw,AU+US pooled,123,5,gain,0.9794164004565633,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.8077490902896002,1.0937327425544134
nw,AU+US pooled,123,5,tree,0.9457784745437281,0.9462625961001379,0.9873072778645443,0.041044681764406454,-0.011794988670848487,1.0937327425544134
nw,AU+US pooled,123,5,mlp,0.9836887557801168,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.9118394410950111,1.0937327425544134
nw,AU+US pooled,123,10,gain,0.9761300561009232,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.7276816073814976,1.1387728592260966
nw,AU+US pooled,123,10,tree,0.9464985529743041,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.005748780695160378,1.1387728592260966
nw,AU+US pooled,123,10,mlp,0.9643456817136419,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.44057073501750227,1.1387728592260966
nw,AU+US pooled,123,20,gain,0.9745558959298634,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.6893292532301024,1.1455498124473975
nw,AU+US pooled,123,20,tree,0.9467762737974976,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.012515085396647599,1.1455498124473975
nw,AU+US pooled,123,20,mlp,0.9641406677542731,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.4355758379795487,1.1455498124473975
nw,AU+US pooled,123,40,gain,0.9781935544397103,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.7779560461171051,1.1269976569580884
nw,AU+US pooled,123,40,tree,0.9468783924534613,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.015003072915951815,1.1269976569580884
nw,AU+US pooled,123,40,mlp,0.9831898872178428,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.8996851609098836,1.1269976569580884
nw,AU+US pooled,123,82,gain,0.9782904927647154,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.7803178216465496,1.1262893502998053
nw,AU+US pooled,123,82,tree,0.9462376813513537,0.9462625961001379,0.9873072778645443,0.041044681764406454,-0.0006070152748947401,1.1262893502998053
nw,AU+US pooled,123,82,mlp,0.9830492328688142,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.8962583016194157,1.1262893502998053
nw,AU+US pooled,123,165,gain,0.9787312031801106,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.7910551546322195,1.1227274841877193
nw,AU+US pooled,123,165,tree,0.9475927123754423,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.032406543750033455,1.1227274841877193
nw,AU+US pooled,123,165,mlp,0.9831276103724598,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.8981678670070941,1.1227274841877193
nw,AU+US pooled,123,247,gain,0.9791093488337265,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.8002681790085895,1.118994624467042
nw,AU+US pooled,123,247,tree,0.9482916970942458,0.9462625961001379,0.9873072778645443,0.041044681764406454,0.049436392411440974,1.118994624467042
nw,AU+US pooled,123,247,mlp,0.9883183731383499,0.9462625961001379,0.9873072778645443,0.041044681764406454,1.0246340142094224,1.118994624467042
w,Trina_monoSi,42,5,gain,0.9439233877611607,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.6160960517774222,1.2231756592024974
w,Trina_monoSi,42,5,tree,0.8750594606062749,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.017706635175010015,1.2231756592024974
w,Trina_monoSi,42,5,mlp,0.9199389625187632,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.40768466977676365,1.2231756592024974
w,Trina_monoSi,42,10,gain,0.9529065220630029,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.6941545174535128,1.1936123770909117
w,Trina_monoSi,42,10,tree,0.8751682412416655,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.01865187869565015,1.1936123770909117
w,Trina_monoSi,42,10,mlp,0.9201964847332097,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.40992239530348573,1.1936123770909117
w,Trina_monoSi,42,20,gain,0.9562469416701199,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.7231809151989429,1.1653805363497638
w,Trina_monoSi,42,20,tree,0.8763261650766618,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.028713596008621278,1.1653805363497638
w,Trina_monoSi,42,20,mlp,0.9201989235500737,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.40994358727235464,1.1653805363497638
w,Trina_monoSi,42,40,gain,0.9559598246320574,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.7206860270332359,1.1506743008429576
w,Trina_monoSi,42,40,tree,0.8769059656158416,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.0337517418234131,1.1506743008429576
w,Trina_monoSi,42,40,mlp,0.9203257150164741,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.4110453349469948,1.1506743008429576
w,Trina_monoSi,42,82,gain,0.9560118419209036,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.7211380284861286,1.1514854089560795
w,Trina_monoSi,42,82,tree,0.8838246025943535,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.09387086828484804,1.1514854089560795
w,Trina_monoSi,42,82,mlp,0.9203396914730693,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.4111667826200174,1.1514854089560795
w,Trina_monoSi,42,165,gain,0.9558177949633248,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.7194518678133874,1.1487282239304826
w,Trina_monoSi,42,165,tree,0.8905206949346236,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.15205620499964279,1.1487282239304826
w,Trina_monoSi,42,165,mlp,0.9203359752401907,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.4111344906129243,1.1487282239304826
w,Trina_monoSi,42,247,gain,0.9560487071366734,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.721458366809382,1.152104581380325
w,Trina_monoSi,42,247,tree,0.8974626933995009,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.21237832984898133,1.152104581380325
w,Trina_monoSi,42,247,mlp,0.9447784632790138,0.8730217433589122,0.9881038708903238,0.11508212753141156,0.6235261848154106,1.152104581380325
w,Trina_monoSi,1,5,gain,0.9612287965717321,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7323342537489057,1.1492118175011117
w,Trina_monoSi,1,5,tree,0.8889949100069089,0.888407059455354,0.9878449005007441,0.09943784104539011,0.005911738885064125,1.1492118175011117
w,Trina_monoSi,1,5,mlp,0.9300972488088037,0.888407059455354,0.9878449005007441,0.09943784104539011,0.41925879439015074,1.1492118175011117
w,Trina_monoSi,1,10,gain,0.9611803342348576,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7318468906247166,1.176893085915393
w,Trina_monoSi,1,10,tree,0.8899688331424466,0.888407059455354,0.9878449005007441,0.09943784104539011,0.01570602972342933,1.176893085915393
w,Trina_monoSi,1,10,mlp,0.9313840139147032,0.888407059455354,0.9878449005007441,0.09943784104539011,0.43219919104771753,1.176893085915393
w,Trina_monoSi,1,20,gain,0.9616225583228428,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7362941320705899,1.1691160702047838
w,Trina_monoSi,1,20,tree,0.8904150745445347,0.888407059455354,0.9878449005007441,0.09943784104539011,0.020193671423981336,1.1691160702047838
w,Trina_monoSi,1,20,mlp,0.9314625355029229,0.888407059455354,0.9878449005007441,0.09943784104539011,0.4329888460461995,1.1691160702047838
w,Trina_monoSi,1,40,gain,0.961686661553807,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7369387883733642,1.1669255729409695
w,Trina_monoSi,1,40,tree,0.8938318267818817,0.888407059455354,0.9878449005007441,0.09943784104539011,0.05455435545962233,1.1669255729409695
w,Trina_monoSi,1,40,mlp,0.9317627468576597,0.888407059455354,0.9878449005007441,0.09943784104539011,0.4360079316536571,1.1669255729409695
w,Trina_monoSi,1,82,gain,0.9615753010633166,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7358188878473703,1.1551357313768547
w,Trina_monoSi,1,82,tree,0.8972557325975039,0.888407059455354,0.9878449005007441,0.09943784104539011,0.08898697969629839,1.1551357313768547
w,Trina_monoSi,1,82,mlp,0.9318107433270146,0.888407059455354,0.9878449005007441,0.09943784104539011,0.43649060976543375,1.1551357313768547
w,Trina_monoSi,1,165,gain,0.9617339702267892,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7374145496377363,1.1620551172280573
w,Trina_monoSi,1,165,tree,0.906504302147327,0.888407059455354,0.9878449005007441,0.09943784104539011,0.181995531094769,1.1620551172280573
w,Trina_monoSi,1,165,mlp,0.9318064852896927,0.888407059455354,0.9878449005007441,0.09943784104539011,0.4364477886695894,1.1620551172280573
w,Trina_monoSi,1,247,gain,0.9613912347804585,0.888407059455354,0.9878449005007441,0.09943784104539011,0.7339678190699013,1.151589744060195
w,Trina_monoSi,1,247,tree,0.9123741846959319,0.888407059455354,0.9878449005007441,0.09943784104539011,0.24102620278770598,1.151589744060195
w,Trina_monoSi,1,247,mlp,0.954137984296416,0.888407059455354,0.9878449005007441,0.09943784104539011,0.6610252611081733,1.151589744060195
w,Trina_monoSi,2,5,gain,0.9563390488392058,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.677911260739804,1.2062686045948587
w,Trina_monoSi,2,5,tree,0.8890863146084294,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.0030314073576868696,1.2062686045948587
w,Trina_monoSi,2,5,mlp,0.9326160390150975,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.43985132793561293,1.2062686045948587
w,Trina_monoSi,2,10,gain,0.9615423882758417,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.7301266687266988,1.170708487842948
w,Trina_monoSi,2,10,tree,0.8897252289291016,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.009442899886442185,1.170708487842948
w,Trina_monoSi,2,10,mlp,0.9327851022864289,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.44154787450837973,1.170708487842948
w,Trina_monoSi,2,20,gain,0.9617464788609597,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.7321747136982003,1.1618877669722134
w,Trina_monoSi,2,20,tree,0.8923744450949891,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.0360277315376961,1.1618877669722134
w,Trina_monoSi,2,20,mlp,0.9328269817713778,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.44196813430874815,1.1618877669722134
w,Trina_monoSi,2,40,gain,0.9610731653160343,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.7254180256367134,1.1777069318732798
w,Trina_monoSi,2,40,tree,0.8928939532038381,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.04124098510041024,1.1777069318732798
w,Trina_monoSi,2,40,mlp,0.9328712723296788,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.4424125891823572,1.1777069318732798
w,Trina_monoSi,2,82,gain,0.9606730211750407,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.7214025871226634,1.142463144687298
w,Trina_monoSi,2,82,tree,0.8958890988409391,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.07129721213035597,1.142463144687298
w,Trina_monoSi,2,82,mlp,0.9328598824890857,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.4422982923580354,1.142463144687298
w,Trina_monoSi,2,165,gain,0.9612011173002847,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.7267020212594721,1.148111075884629
w,Trina_monoSi,2,165,tree,0.9035755350518563,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.1484304469703584,1.148111075884629
w,Trina_monoSi,2,165,mlp,0.9328844392202937,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.44254471866838235,1.148111075884629
w,Trina_monoSi,2,247,gain,0.9614431489454077,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.7291308040151883,1.1516736646604708
w,Trina_monoSi,2,247,tree,0.9106127997153957,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.21904925821516888,1.1516736646604708
w,Trina_monoSi,2,247,mlp,0.9544396425019798,0.8887842305673218,0.9884356483622726,0.09965141779495079,0.6588507558392674,1.1516736646604708
w,Trina_monoSi,7,5,gain,0.9383625915591718,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.5116882693264454,1.2478665382396605
w,Trina_monoSi,7,5,tree,0.8832135659662187,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.010694154293325488,1.2478665382396605
w,Trina_monoSi,7,5,mlp,0.9275270808200009,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.41325448821542543,1.2478665382396605
w,Trina_monoSi,7,10,gain,0.9452644935232686,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.5743876956421455,1.235843118161976
w,Trina_monoSi,7,10,tree,0.8834198192134294,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.012567834960354872,1.235843118161976
w,Trina_monoSi,7,10,mlp,0.9274024472361058,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.41212227071211327,1.235843118161976
w,Trina_monoSi,7,20,gain,0.9546061021884577,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.6592503186147651,1.2157502870506443
w,Trina_monoSi,7,20,tree,0.8834211682932176,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.01258009049936647,1.2157502870506443
w,Trina_monoSi,7,20,mlp,0.9275977277175458,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.41389627072263724,1.2157502870506443
w,Trina_monoSi,7,40,gain,0.9632396767050733,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.7376808979045836,1.186811100139933
w,Trina_monoSi,7,40,tree,0.8873301064444443,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.04809032823679027,1.186811100139933
w,Trina_monoSi,7,40,mlp,0.9279626422594285,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.41721128918411665,1.186811100139933
w,Trina_monoSi,7,82,gain,0.9661401949768392,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.7640302770473125,1.1538100251360026
w,Trina_monoSi,7,82,tree,0.8881548840591289,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.05558291267913131,1.1538100251360026
w,Trina_monoSi,7,82,mlp,0.9279513777345371,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.4171089580800116,1.1538100251360026
w,Trina_monoSi,7,165,gain,0.9661167809016847,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.7638175749417863,1.1618038739881307
w,Trina_monoSi,7,165,tree,0.8986086210138637,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.1505485197431955,1.1618038739881307
w,Trina_monoSi,7,165,mlp,0.9279817715124674,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.4173850663831594,1.1618038739881307
w,Trina_monoSi,7,247,gain,0.9661560907431076,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.7641746800584043,1.1545409701861489
w,Trina_monoSi,7,247,tree,0.9077503524176347,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.23359538385837816,1.1545409701861489
w,Trina_monoSi,7,247,mlp,0.952189808051648,0.8820363621406236,0.9921155505744185,0.11007918843379483,0.6372998103380539,1.1545409701861489
w,Trina_monoSi,123,5,gain,0.9574317743204723,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6698437833350855,1.151425054219258
w,Trina_monoSi,123,5,tree,0.8995399246159161,0.899170323633244,0.9861479923624369,0.08697766872919288,0.00424937789288073,1.151425054219258
w,Trina_monoSi,123,5,mlp,0.9356083954920837,0.899170323633244,0.9861479923624369,0.08697766872919288,0.41893594518255683,1.151425054219258
w,Trina_monoSi,123,10,gain,0.9521542450845771,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6091669531440291,1.1869506388802191
w,Trina_monoSi,123,10,tree,0.9000822944894298,0.899170323633244,0.9861479923624369,0.08697766872919288,0.010485114966983271,1.1869506388802191
w,Trina_monoSi,123,10,mlp,0.9356514131528315,0.899170323633244,0.9861479923624369,0.08697766872919288,0.4194305280033692,1.1869506388802191
w,Trina_monoSi,123,20,gain,0.952560672427316,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6138397312108258,1.1852929007835735
w,Trina_monoSi,123,20,tree,0.9019600719631246,0.899170323633244,0.9861479923624369,0.08697766872919288,0.03207430563086829,1.1852929007835735
w,Trina_monoSi,123,20,mlp,0.9355984321591724,0.899170323633244,0.9861479923624369,0.08697766872919288,0.4188213947116493,1.1852929007835735
w,Trina_monoSi,123,40,gain,0.9528940352717197,0.899170323633244,0.9861479923624369,0.08697766872919288,0.617672471835797,1.183882846147825
w,Trina_monoSi,123,40,tree,0.9028826277685118,0.899170323633244,0.9861479923624369,0.08697766872919288,0.042681117918050286,1.183882846147825
w,Trina_monoSi,123,40,mlp,0.9357325530586817,0.899170323633244,0.9861479923624369,0.08697766872919288,0.42036341005270156,1.183882846147825
w,Trina_monoSi,123,82,gain,0.9549757977698884,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6416069199370715,1.1736362182465703
w,Trina_monoSi,123,82,tree,0.9073010791104256,0.899170323633244,0.9861479923624369,0.08697766872919288,0.09348095431825,1.1736362182465703
w,Trina_monoSi,123,82,mlp,0.9357352756675789,0.899170323633244,0.9861479923624369,0.08697766872919288,0.42039471244257803,1.1736362182465703
w,Trina_monoSi,123,165,gain,0.9561535529159533,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6551478111022723,1.165877769772321
w,Trina_monoSi,123,165,tree,0.9151341529866699,0.899170323633244,0.9861479923624369,0.08697766872919288,0.18353940254629797,1.165877769772321
w,Trina_monoSi,123,165,mlp,0.9357581519890155,0.899170323633244,0.9861479923624369,0.08697766872919288,0.4206577261766875,1.165877769772321
w,Trina_monoSi,123,247,gain,0.9563058558043059,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6568988684780093,1.1646712059565538
w,Trina_monoSi,123,247,tree,0.9225947247713333,0.899170323633244,0.9861479923624369,0.08697766872919288,0.26931511824054233,1.1646712059565538
w,Trina_monoSi,123,247,mlp,0.9553290381840338,0.899170323633244,0.9861479923624369,0.08697766872919288,0.6456681970361996,1.1646712059565538
w,AU+US pooled,42,5,gain,0.9704394445590567,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8218508821779524,1.1918951198601293
w,AU+US pooled,42,5,tree,0.8884176437356447,0.8889485871189385,0.9881038708903238,0.09915528377138527,-0.005354665561928121,1.1918951198601293
w,AU+US pooled,42,5,mlp,0.9173649315288087,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.28658426791846575,1.1918951198601293
w,AU+US pooled,42,10,gain,0.9722466831549285,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8400772290465524,1.1802717184167884
w,AU+US pooled,42,10,tree,0.8901721884486768,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.012340253420679775,1.1802717184167884
w,AU+US pooled,42,10,mlp,0.9175050820550277,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.2879977127787729,1.1802717184167884
w,AU+US pooled,42,20,gain,0.9732292949105164,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8499870565233556,1.167513661062779
w,AU+US pooled,42,20,tree,0.8889017291883146,0.8889485871189385,0.9881038708903238,0.09915528377138527,-0.0004725711917885764,1.167513661062779
w,AU+US pooled,42,20,mlp,0.9175413220264285,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.28836319982114117,1.167513661062779
w,AU+US pooled,42,40,gain,0.973197223627655,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8496636115021577,1.1555090940296742
w,AU+US pooled,42,40,tree,0.8899592323684777,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.010192550624627999,1.1555090940296742
w,AU+US pooled,42,40,mlp,0.9175414313654235,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.2883643025258173,1.1555090940296742
w,AU+US pooled,42,82,gain,0.9733084550385074,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8507854015532941,1.1593537050407117
w,AU+US pooled,42,82,tree,0.8907323070255747,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.01798915638977705,1.1593537050407117
w,AU+US pooled,42,82,mlp,0.9175419751187851,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.2883697863824599,1.1593537050407117
w,AU+US pooled,42,165,gain,0.9732490781826257,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8501865746060732,1.1569195096066738
w,AU+US pooled,42,165,tree,0.8934342378952231,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.04523864594676387,1.1569195096066738
w,AU+US pooled,42,165,mlp,0.9175424479459408,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.2883745549347515,1.1569195096066738
w,AU+US pooled,42,247,gain,0.9732815017178557,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.8505135721597756,1.158054197421192
w,AU+US pooled,42,247,tree,0.8949548941874033,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.06057475547458473,1.158054197421192
w,AU+US pooled,42,247,mlp,0.9425270593773737,0.8889485871189385,0.9881038708903238,0.09915528377138527,0.5403491394565207,1.158054197421192
w,AU+US pooled,1,5,gain,0.978381903747111,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8850466417078594,1.1638346407130737
w,AU+US pooled,1,5,tree,0.9033580016486429,0.9055245847289852,0.9878449005007441,0.08232031577175891,-0.026318935490352177,1.1638346407130737
w,AU+US pooled,1,5,mlp,0.9308283851670962,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.30738220815707545,1.1638346407130737
w,AU+US pooled,1,10,gain,0.9768062532354556,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8659061598367248,1.1856010367627472
w,AU+US pooled,1,10,tree,0.9022632432658955,0.9055245847289852,0.9878449005007441,0.08232031577175891,-0.03961769865086704,1.1856010367627472
w,AU+US pooled,1,10,mlp,0.9313626160638855,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.3138718685984966,1.1856010367627472
w,AU+US pooled,1,20,gain,0.9775137365201654,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8745004330495656,1.1795044402147898
w,AU+US pooled,1,20,tree,0.9046410013304202,0.9055245847289852,0.9878449005007441,0.08232031577175891,-0.010733479218116715,1.1795044402147898
w,AU+US pooled,1,20,mlp,0.9312989725629831,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.3130987483753085,1.1795044402147898
w,AU+US pooled,1,40,gain,0.9779803188748181,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8801683213500227,1.173916013546681
w,AU+US pooled,1,40,tree,0.9059067978887573,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.00464299919392647,1.173916013546681
w,AU+US pooled,1,40,mlp,0.9318417621198883,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.31969237659231103,1.173916013546681
w,AU+US pooled,1,82,gain,0.9783704494221676,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8849074983525886,1.1646514617023094
w,AU+US pooled,1,82,tree,0.9070653294039535,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.018716457298828825,1.1646514617023094
w,AU+US pooled,1,82,mlp,0.9318417734787514,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.31969251457602704,1.1646514617023094
w,AU+US pooled,1,165,gain,0.9783820074423091,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8850479013628683,1.1638257950564028
w,AU+US pooled,1,165,tree,0.9099932636641874,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.0542840353964633,1.1638257950564028
w,AU+US pooled,1,165,mlp,0.9318360191445885,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.3196226128256633,1.1638257950564028
w,AU+US pooled,1,247,gain,0.9783632520679137,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.8848200672708887,1.1583887850540449
w,AU+US pooled,1,247,tree,0.9111915585488292,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.06884052577684677,1.1583887850540449
w,AU+US pooled,1,247,mlp,0.9538296867892568,0.9055245847289852,0.9878449005007441,0.08232031577175891,0.5867944213698378,1.1583887850540449
w,AU+US pooled,2,5,gain,0.97884068202213,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8878401769127101,1.168865159999644
w,AU+US pooled,2,5,tree,0.9029462236354362,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.0006761448364086585,1.168865159999644
w,AU+US pooled,2,5,mlp,0.9300769877489126,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.31781969649844516,1.168865159999644
w,AU+US pooled,2,10,gain,0.9784951792361545,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8838014413947897,1.1539201680380382
w,AU+US pooled,2,10,tree,0.9028466636754731,0.9028883812925381,0.9884356483622726,0.08554726706973448,-0.00048765575446210296,1.1539201680380382
w,AU+US pooled,2,10,mlp,0.9300764479719809,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.31781338680615223,1.1539201680380382
w,AU+US pooled,2,20,gain,0.9787382147319277,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8866423912474026,1.1586437203936786
w,AU+US pooled,2,20,tree,0.9037762360583392,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.010378528691949553,1.1586437203936786
w,AU+US pooled,2,20,mlp,0.9301332007966926,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.3184767957805789,1.1586437203936786
w,AU+US pooled,2,40,gain,0.9788130944151402,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8875176931217627,1.1701298119046697
w,AU+US pooled,2,40,tree,0.9047148331967236,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.021350207513895977,1.1701298119046697
w,AU+US pooled,2,40,mlp,0.9302297798734808,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.31960575150407905,1.1701298119046697
w,AU+US pooled,2,82,gain,0.9777838032886984,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8754858519923112,1.1457591479051434
w,AU+US pooled,2,82,tree,0.9041124313988858,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.01430846534641295,1.1457591479051434
w,AU+US pooled,2,82,mlp,0.9302296159155268,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.3196038349267341,1.1457591479051434
w,AU+US pooled,2,165,gain,0.9782100254645397,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8804681523093264,1.1501218740534254
w,AU+US pooled,2,165,tree,0.9063124331138226,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.04002526250772368,1.1501218740534254
w,AU+US pooled,2,165,mlp,0.9302294048544258,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.319601367739784,1.1501218740534254
w,AU+US pooled,2,247,gain,0.9786062125828611,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.8850993594991293,1.1557906618027283
w,AU+US pooled,2,247,tree,0.9091742684057694,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.07347852629947041,1.1557906618027283
w,AU+US pooled,2,247,mlp,0.9523169825089325,0.9028883812925381,0.9884356483622726,0.08554726706973448,0.5777928729868399,1.1557906618027283
w,AU+US pooled,7,5,gain,0.9697323531181556,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.776490638351064,1.2224887090926886
w,AU+US pooled,7,5,tree,0.8919783033320966,0.8919712107976359,0.9921155505744185,0.10014433977678261,7.082311867599023e-05,1.2224887090926886
w,AU+US pooled,7,5,mlp,0.923207413222614,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.3119118114373942,1.2224887090926886
w,AU+US pooled,7,10,gain,0.9726771693563501,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.8058963565849482,1.2146390380842862
w,AU+US pooled,7,10,tree,0.8922399538681538,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.0026835572646138283,1.2146390380842862
w,AU+US pooled,7,10,mlp,0.9230829997372233,0.8919712107976359,0.9921155505744185,0.10014433977678261,0.31066946977666704,1.2146390380842862
